studentId,courseId,count,openIds
6209db8710a911ec8871b07b25146e9e,SH005358,1,oR17p5f4XQbXTKE2xbL6IdYCstww
cd28224310ab11ec8871b07b25146e9e,ZY001851,1,oR17p5WPCiAj4U-tG00qHee9jP_I
6209db8710a911ec8871b07b25146e9e,ZK000722,1,oR17p5f4XQbXTKE2xbL6IdYCstww
d7af036210c811ec8216b07b25146e9e,ZH20247151,1,oR17p5YRDDRKbFDEeFj06329HGm4
cd28224310ab11ec8871b07b25146e9e,ZH20247151,1,oR17p5WPCiAj4U-tG00qHee9jP_I
cd28224310ab11ec8871b07b25146e9e,DA100002142,1,oR17p5WPCiAj4U-tG00qHee9jP_I
6209db8710a911ec8871b07b25146e9e,DA100004064,1,oR17p5f4XQbXTKE2xbL6IdYCstww
3e0ba12610ab11ec8871b07b25146e9e,DA100004168,1,oR17p5T75eUhPYgWBmDEJZ2O0XY8
cd28224310ab11ec8871b07b25146e9e,ZH20245814,1,oR17p5WPCiAj4U-tG00qHee9jP_I
6209db8710a911ec8871b07b25146e9e,DA100004310,1,oR17p5f4XQbXTKE2xbL6IdYCstww
d7af036210c811ec8216b07b25146e9e,DA100002142,1,oR17p5YRDDRKbFDEeFj06329HGm4
6209db8710a911ec8871b07b25146e9e,ZH20247151,1,oR17p5f4XQbXTKE2xbL6IdYCstww
6209db8710a911ec8871b07b25146e9e,ZH20245814,1,oR17p5f4XQbXTKE2xbL6IdYCstww
923e71cd10c311ec8216b07b25146e9e,DA100003320,1,oR17p5UewPYIz2UdidD5ca8MCEXs
6209db8710a911ec8871b07b25146e9e,DA100002142,1,oR17p5f4XQbXTKE2xbL6IdYCstww
a698507810ab11ec8871b07b25146e9e,ZK000710,1,oR17p5dC7NtHKjUIiPF2_gEpKhSc
a698507810ab11ec8871b07b25146e9e,ZK000692,1,oR17p5dC7NtHKjUIiPF2_gEpKhSc
0feffa7310ac11ec8871b07b25146e9e,ZH20247270,1,oR17p5Qkxg6rVsxJbq_hW4TR3jsc
0fbf190610ac11ec8871b07b25146e9e,ZH20246806,1,oR17p5fdxQ3Bd35zewRRxoNMiXAY
0fbf190610ac11ec8871b07b25146e9e,ZH20246981,1,oR17p5fdxQ3Bd35zewRRxoNMiXAY
ab54d5d510ab11ec8871b07b25146e9e,DA100004444,1,oR17p5SkKCMIEYOEB-hf_-US-dxQ
0f73dde010ac11ec8871b07b25146e9e,ZH20246981,1,oR17p5dqZMM2fDNvkqV-4OAQRTkg
0f73dde010ac11ec8871b07b25146e9e,ZH20247270,1,oR17p5dqZMM2fDNvkqV-4OAQRTkg
0fd601b610ac11ec8871b07b25146e9e,DA100004444,1,oR17p5YEbNFDFaihhbSosmBkfEHA
0924735410a911ec8871b07b25146e9e,ZH20247270,1,oR17p5XAvc1ZYtyuGL_V8_uMixoQ
098303fd10aa11ec8871b07b25146e9e,ZH20247126,1,oR17p5Wu_LuTmH0meAPqcZIVeSLA
0924735410a911ec8871b07b25146e9e,ZH20247279,1,oR17p5XAvc1ZYtyuGL_V8_uMixoQ
51d9a016600111eda3ddfa164011f743,DA100004444,1,oR17p5abzXNJ7_wgZnTfnfmdBAMs
f11b073010a911ec8871b07b25146e9e,DA100003154,1,oR17p5Qeh1AL3qQ_R91DLSbAFVH4
f11b073010a911ec8871b07b25146e9e,DA100004444,1,oR17p5Qeh1AL3qQ_R91DLSbAFVH4
f1a9a67810a711ec8871b07b25146e9e,DA100004426,1,oR17p5cVaFtmw5jdCCiCnXeHzIjw
51d9a016600111eda3ddfa164011f743,DA100004094,1,oR17p5abzXNJ7_wgZnTfnfmdBAMs
bf56acc5702b11ecb369fa164011f743,DA100004424,1,oR17p5SRPFBsCg1NUylFhTTi0cWc
bf56acc5702b11ecb369fa164011f743,DA100003018,1,oR17p5SRPFBsCg1NUylFhTTi0cWc
83f7a99310a811ec8871b07b25146e9e,ZK000730,1,oR17p5QN576eBhMV8dElfDU8JpOw
2751e28110ab11ec8871b07b25146e9e,DA100004064,1,oR17p5Ylk3afCKF8nVkF-k-VyK_Y
84309e4710a811ec8871b07b25146e9e,DA100004424,1,oR17p5WbTQ8CiUbcDUcz-BBOg0jE
84309e4710a811ec8871b07b25146e9e,DA100004310,1,oR17p5WbTQ8CiUbcDUcz-BBOg0jE
81dbc0a010a811ec8871b07b25146e9e,ZH20245187,1,oR17p5ZnCcCY9wO4pPiz67r4CaGs
119ab9dc10c111ec8216b07b25146e9e,DA100004064,1,oR17p5Y7XCpSsmu0n0ZwoqIWf-q4
84309e4710a811ec8871b07b25146e9e,DA100004094,1,oR17p5WbTQ8CiUbcDUcz-BBOg0jE
84309e4710a811ec8871b07b25146e9e,DA100004008,1,oR17p5WbTQ8CiUbcDUcz-BBOg0jE
84309e4710a811ec8871b07b25146e9e,DA100004458,1,oR17p5WbTQ8CiUbcDUcz-BBOg0jE
2ae1671c12f911eca228fa164011f743,DA100003826,1,oR17p5XaY-_H2gHT7gvqIv6FPl7c
ed9e07e010a711ec8871b07b25146e9e,ZH20244450,1,oR17p5QQUoCIl190zkyQvn0WXwVI
909bee9210a911ec8871b07b25146e9e,DA100003614,1,oR17p5XaY-_H2gHT7gvqIv6FPl7c
c992b4d610a811ec8871b07b25146e9e,XH000442,1,oR17p5br8RUYWjdR78b5ow3s5FIY
b72ad8d6332c11edbf26fa164011f743,DA100004408,1,oR17p5e3U0qV1WS02n7HRzjXnpDE
57c9607510ab11ec8871b07b25146e9e,XH000495,1,oR17p5XtW47MSOT5DpmGDje1qrQs
6c5864d710ab11ec8871b07b25146e9e,DA100004064,1,oR17p5b8ifNAUO0TYfGQvJEJ_1Wg
57c9607510ab11ec8871b07b25146e9e,DA100004224,1,oR17p5XtW47MSOT5DpmGDje1qrQs
6c5864d710ab11ec8871b07b25146e9e,ZK000738,1,oR17p5b8ifNAUO0TYfGQvJEJ_1Wg
7e422ef310ab11ec8871b07b25146e9e,ZK000736,1,oR17p5WB0jIkmtOB3SEidI-Ib2c8
6c5864d710ab11ec8871b07b25146e9e,DA100004224,1,oR17p5b8ifNAUO0TYfGQvJEJ_1Wg
767453db10ab11ec8871b07b25146e9e,ZH20246954,1,oR17p5UymEhQylcvdMY8jodpKIpg
767453db10ab11ec8871b07b25146e9e,ZH20245187,1,oR17p5UymEhQylcvdMY8jodpKIpg
767453db10ab11ec8871b07b25146e9e,ZH20246657,1,oR17p5UymEhQylcvdMY8jodpKIpg
767453db10ab11ec8871b07b25146e9e,ZH20247270,1,oR17p5UymEhQylcvdMY8jodpKIpg
9432af0e10ab11ec8871b07b25146e9e,DA100004482,1,oR17p5XG9V6b2KSyzfKmBVpgdp-s
769aed3510ab11ec8871b07b25146e9e,ZH20247278,1,oR17p5UymEhQylcvdMY8jodpKIpg
769aed3510ab11ec8871b07b25146e9e,ZH20246954,1,oR17p5UymEhQylcvdMY8jodpKIpg
769aed3510ab11ec8871b07b25146e9e,ZH20247137,1,oR17p5UymEhQylcvdMY8jodpKIpg
769aed3510ab11ec8871b07b25146e9e,ZH20247235,1,oR17p5UymEhQylcvdMY8jodpKIpg
3e873f1810a811ec8871b07b25146e9e,DA100004008,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
3e873f1810a811ec8871b07b25146e9e,DA100004094,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
87c029ec10c811ec8216b07b25146e9e,ZK000717,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
87c029ec10c811ec8216b07b25146e9e,ZK000697,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
865508b410ab11ec8871b07b25146e9e,DA100004424,1,oR17p5TP54no1qvEMgp6IG0XCuiU
b8c01e3e181811eca228fa164011f743,ZH20247279,1,oR17p5QcATEc8E7PLRE4O0S5BiGE
b8c01e3e181811eca228fa164011f743,DA100004426,1,oR17p5QcATEc8E7PLRE4O0S5BiGE
f4eb38fe10c011ec8216b07b25146e9e,DA100004424,1,oR17p5Z03qk7wffUlnZ4sxf1K8ao
7d5537f910cb11ec8216b07b25146e9e,DA100004458,1,oR17p5fIB-l8ITlWneEq8mE1epes
cdf77822ab5911eda9defa164011f743,XH000513,1,oR17p5Tg3YQbzvJcnbfLoJtW2sDk
cd28224310ab11ec8871b07b25146e9e,DA100004310,1,oR17p5WPCiAj4U-tG00qHee9jP_I
9dd454446d2011ecb369fa164011f743,DA100004458,1,oR17p5fbHF_dnqUY4QY1xGVeYV18
9fb3dfc56dc311ecb369fa164011f743,DA100004482,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
3e873f1810a811ec8871b07b25146e9e,DA100004016,1,oR17p5T3mN-jLf3zlkLD2fJhwpuk
67c2a36110a911ec8871b07b25146e9e,ZH20247099,1,oR17p5UWqXBJmiUTRsAGG9FQqtnY
7d29d1dc10ab11ec8871b07b25146e9e,ZH20245454,1,oR17p5XX9upSXM8PryCtNf3AU6pU
8ba36e5810ab11ec8871b07b25146e9e,DA100003666,1,oR17p5XX9upSXM8PryCtNf3AU6pU
9dd454446d2011ecb369fa164011f743,DA100004408,1,oR17p5WBG6PJ73qrCKSiyqhE1zCE
9dd454446d2011ecb369fa164011f743,DA100004064,1,oR17p5WBG6PJ73qrCKSiyqhE1zCE
bf56acc5702b11ecb369fa164011f743,DA100004466,1,oR17p5SRPFBsCg1NUylFhTTi0cWc
034799d310a811ec8871b07b25146e9e,ZH20246826,1,oR17p5UFMk9CF_KaVmYiyX5QypC0
034799d310a811ec8871b07b25146e9e,ZH20244021,1,oR17p5UFMk9CF_KaVmYiyX5QypC0
8dcaa50510aa11ec8871b07b25146e9e,DA100003826,1,oR17p5YLTFohZO7Q5wKtJJCIO1t8
3d8fc94510ab11ec8871b07b25146e9e,DA100003182,1,oR17p5RS-mtzCIPd9Ia_PqSg_UnU
8dcaa50510aa11ec8871b07b25146e9e,SH005320,1,oR17p5YLTFohZO7Q5wKtJJCIO1t8
5e87f31810ab11ec8871b07b25146e9e,DA100004444,1,oR17p5ftF1fS5PLjACM_m1qaEO9s
370e83c510a811ec8871b07b25146e9e,DA100003886,1,oR17p5TDQb7nyIRKNE3gnzQUAPlQ
16e4985f10aa11ec8871b07b25146e9e,DA100004482,1,oR17p5S-i1VzlI0hsjLi6GAoQdWI
950aaf2810ca11ec8216b07b25146e9e,DA100003018,1,oR17p5eTZ57qijL-4_jxGZJBZYME
f4df98c210a911ec8871b07b25146e9e,ZH20247279,1,oR17p5SG97o7tlAlZeFxxdjClWck
2ab6115d10a811ec8871b07b25146e9e,ZH20246925,1,oR17p5SMfA0HSwWJpyCSeYGr_p98
e326c50010a711ec8871b07b25146e9e,ZH20247278,1,oR17p5dtHrWsJKoBN32M0hH7lg9o
d01f54ce10a811ec8871b07b25146e9e,ZH20246279,1,oR17p5StYPDM_ioODFndZlEYr4Og
e39a9f377c6511ecb17dfa164011f743,DA100004064,1,oR17p5YyQ5LfdkiWcQfPU8aU8efA
e326c50010a711ec8871b07b25146e9e,ZH20247105,1,oR17p5dtHrWsJKoBN32M0hH7lg9o
f4df98c210a911ec8871b07b25146e9e,ZH20247270,1,oR17p5SG97o7tlAlZeFxxdjClWck
81dbc0a010a811ec8871b07b25146e9e,ZH20247270,1,oR17p5ZnCcCY9wO4pPiz67r4CaGs
fb9688de10aa11ec8871b07b25146e9e,DA100004466,1,oR17p5chI42mk54gyJVBVoJkOj3o
ff3f710810c111ec8216b07b25146e9e,DA100004426,1,oR17p5WznaF6ApPtig8MFk9qZ7v0
dc11ebe0333811edbf26fa164011f743,ZH20247105,1,oR17p5b0ZMcCuSDClJ0GutS1yC-s
a6c11e2110a811ec8871b07b25146e9e,XH000495,1,oR17p5WgJeIns361rCQG3-KQR01M
2d49d37210aa11ec8871b07b25146e9e,XH000495,1,oR17p5TDV88nADKQnGqSY28iawH8
aa935e2310a811ec8871b07b25146e9e,DA100004426,1,oR17p5aE5_SQNhe3g1PQ_C4VI9Zw
b9f94376cabe42888a8d878502a1ac53,DA100004408,1,oR17p5Tp7JN5law6dZeKiYvTONes
aa935e2310a811ec8871b07b25146e9e,DA100004482,1,oR17p5aE5_SQNhe3g1PQ_C4VI9Zw
f202e94f10aa11ec8871b07b25146e9e,XH000480,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
f202e94f10aa11ec8871b07b25146e9e,XH000463,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
2b4ac4f210ac11ec8871b07b25146e9e,ZH20246986,1,oR17p5Zuw1OeXXCRBM996eQBNmw0
2b4ac4f210ac11ec8871b07b25146e9e,ZH20244450,1,oR17p5Zuw1OeXXCRBM996eQBNmw0
f202e94f10aa11ec8871b07b25146e9e,XH000513,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
2b4ac4f210ac11ec8871b07b25146e9e,ZH20247109,1,oR17p5Zuw1OeXXCRBM996eQBNmw0
f6610edf10aa11ec8871b07b25146e9e,ZH20245187,1,oR17p5fEaLJ0vqo77d7VSqsh-uKs
d01f54ce10a811ec8871b07b25146e9e,ZH20247270,1,oR17p5StYPDM_ioODFndZlEYr4Og
f202e94f10aa11ec8871b07b25146e9e,XH000442,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
2b4ac4f210ac11ec8871b07b25146e9e,ZH20247270,1,oR17p5Zuw1OeXXCRBM996eQBNmw0
f234476d10aa11ec8871b07b25146e9e,XH000513,1,oR17p5UZY6MZaomx0OG3jLHGhEgA
f6610edf10aa11ec8871b07b25146e9e,XH000513,1,oR17p5fEaLJ0vqo77d7VSqsh-uKs
2b4ac4f210ac11ec8871b07b25146e9e,XH000513,1,oR17p5Zuw1OeXXCRBM996eQBNmw0
1bd34b0d10a911ec8871b07b25146e9e,XH000463,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
1bd34b0d10a911ec8871b07b25146e9e,XH000513,1,oR17p5UccGRgSOtX8KJVtaXsH1BU
92debf8a10ac11ec8871b07b25146e9e,ZK000658,1,oR17p5aGMoprZ-EdTWorEHnVjmzw
92debf8a10ac11ec8871b07b25146e9e,DA100004424,1,oR17p5aGMoprZ-EdTWorEHnVjmzw
66e19b6b10a911ec8871b07b25146e9e,ZH20247109,1,oR17p5Vy05TTLnC2LOq_-stTGoDY
66e19b6b10a911ec8871b07b25146e9e,ZH20245671,1,oR17p5Vy05TTLnC2LOq_-stTGoDY
025aac6d10a811ec8871b07b25146e9e,DA100004426,1,oR17p5bNjj2xAVtyzz_vupN4exL0
66e19b6b10a911ec8871b07b25146e9e,ZH20244021,1,oR17p5Vy05TTLnC2LOq_-stTGoDY
8ed51b5010a911ec8871b07b25146e9e,DA100004466,1,oR17p5aprz6cz3JtpvF7bsn7XczQ
8ed51b5010a911ec8871b07b25146e9e,ZH20245187,1,oR17p5XG6VrAbDT3LH-rEEjJAbDI
930bc2fe10ac11ec8871b07b25146e9e,ZH20247105,1,oR17p5Rq2PuX8ETKBpuCqyhiK30I
45bbad1110a811ec8871b07b25146e9e,DA100004016,1,oR17p5eWXvd-HbJVENl2c8-eo6rI
a6b4cc2a10ab11ec8871b07b25146e9e,DA100003472,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
fea40c4710a711ec8871b07b25146e9e,DA100004130,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
a6b4cc2a10ab11ec8871b07b25146e9e,DA100003826,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
3566553910c311ec8216b07b25146e9e,DA100004482,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
19b4e9fa10a911ec8871b07b25146e9e,DA100004224,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
8d73fb5310ac11ec8871b07b25146e9e,DA100004224,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
b5dff42310a811ec8871b07b25146e9e,DA100004426,1,oR17p5ZVHl5bQPzbS_2OpcMxPmh8
fb86178210a711ec8871b07b25146e9e,DA100003598,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
5de66b4810c111ec8216b07b25146e9e,DA100004424,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
5de66b4810c111ec8216b07b25146e9e,DA100004466,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
b22901d010a911ec8871b07b25146e9e,DA100004424,1,oR17p5TqS3VsPh9MAPkv-NVrusSw
008db36310a811ec8871b07b25146e9e,DA100004466,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
5de66b4810c111ec8216b07b25146e9e,XH000442,1,oR17p5eTawUgSWtLm6iQ--Mk4Lkg
6a1c00a310a911ec8871b07b25146e9e,DA100003612,1,oR17p5V6o8ps7BWSh3UGzRlqkC_o
7a42bd2c2ce111ecb7eafa164011f743,DA100004426,1,oR17p5UZzXWJ_wBErtVEjdOhhcH0
7a42bd2c2ce111ecb7eafa164011f743,DA100004424,1,oR17p5UZzXWJ_wBErtVEjdOhhcH0
4e7b661d10a911ec8871b07b25146e9e,ZH20245671,1,oR17p5Vn5z-dkMLQEW3fWE2620yI
57f981ee10ac11ec8871b07b25146e9e,DA100004408,1,oR17p5QDTnL1cb-w0idtkeMbL9Jw
4a3a8c5510ab11ec8871b07b25146e9e,XH000460,1,oR17p5QDTnL1cb-w0idtkeMbL9Jw
57f981ee10ac11ec8871b07b25146e9e,DA100004224,1,oR17p5QDTnL1cb-w0idtkeMbL9Jw
b583b6ce10a811ec8871b07b25146e9e,DA100004130,1,oR17p5Xaaza9OK9Ef_4JpCSe0iB0
b583b6ce10a811ec8871b07b25146e9e,ZH20245187,1,oR17p5Xaaza9OK9Ef_4JpCSe0iB0
bb7b30f710c411ec8216b07b25146e9e,SH005556,1,oR17p5SlzLOBFsZPHEMX2_kgrtxQ
bb7b30f710c411ec8216b07b25146e9e,SH002439,1,oR17p5SlzLOBFsZPHEMX2_kgrtxQ
7599c86310ab11ec8871b07b25146e9e,DA100004424,1,oR17p5ZLMcVJVkTVxiTJallKHsBQ
633cb03a10c111ec8216b07b25146e9e,DA100004094,1,oR17p5RkZlY39yXz-sFdt5Lfnv24
bb7b30f710c411ec8216b07b25146e9e,SH002205,1,oR17p5SlzLOBFsZPHEMX2_kgrtxQ
bb7b30f710c411ec8216b07b25146e9e,SH006006,1,oR17p5SlzLOBFsZPHEMX2_kgrtxQ
8795aabc10a811ec8871b07b25146e9e,DA100004482,1,oR17p5RHSxnK-CXRe9vMLE3n6gHs
8795aabc10a811ec8871b07b25146e9e,DA100004180,1,oR17p5RHSxnK-CXRe9vMLE3n6gHs
8795aabc10a811ec8871b07b25146e9e,DA100003826,1,oR17p5RHSxnK-CXRe9vMLE3n6gHs
772e4a6110a911ec8871b07b25146e9e,DA100004444,1,oR17p5frck-bwtjDVAUEtwe-l4SM
8ed51b5010a911ec8871b07b25146e9e,ZH20246663,1,oR17p5XG6VrAbDT3LH-rEEjJAbDI
36ffed0210ab11ec8871b07b25146e9e,DA100004224,1,oR17p5VfI3glklEeynBVOYxSG8Ic
45bbad1110a811ec8871b07b25146e9e,DA100004064,1,oR17p5eWXvd-HbJVENl2c8-eo6rI
496ff63810a911ec8871b07b25146e9e,XH000495,1,oR17p5QpN0Yr8LEGRpIFu8RZ_M4o
496ff63810a911ec8871b07b25146e9e,XH000458,1,oR17p5QpN0Yr8LEGRpIFu8RZ_M4o
496ff63810a911ec8871b07b25146e9e,XH000442,1,oR17p5QpN0Yr8LEGRpIFu8RZ_M4o
497948b510a911ec8871b07b25146e9e,XH000458,1,oR17p5QiW2AITAT0F-0cnrSMeAx4
92dd1a3910ac11ec8871b07b25146e9e,DA100004482,1,oR17p5XxtiolP6a0TEi8grX5wuj8
bed92b3910a911ec8871b07b25146e9e,DA100004466,1,oR17p5QpN0Yr8LEGRpIFu8RZ_M4o
07d1050d10ca11ec8216b07b25146e9e,DA100004482,1,oR17p5VDwU1SMpgeK4FJjrL4yWhU
1483cc7a10a811ec8871b07b25146e9e,DA100004064,1,oR17p5VDwU1SMpgeK4FJjrL4yWhU
1483cc7a10a811ec8871b07b25146e9e,DA100003154,1,oR17p5VDwU1SMpgeK4FJjrL4yWhU
1483cc7a10a811ec8871b07b25146e9e,DA100003612,1,oR17p5VDwU1SMpgeK4FJjrL4yWhU
856fbac210ab11ec8871b07b25146e9e,DA100002188,1,oR17p5fxknRq90D1aNZrnOTrBPJo
856fbac210ab11ec8871b07b25146e9e,DA100003826,1,oR17p5fxknRq90D1aNZrnOTrBPJo
856fbac210ab11ec8871b07b25146e9e,DA100004482,1,oR17p5fxknRq90D1aNZrnOTrBPJo
856fbac210ab11ec8871b07b25146e9e,DA100004466,1,oR17p5ZDma5Wxf2JQOfF6wIV_IyQ
25a49fce10ac11ec8871b07b25146e9e,DA100003320,1,oR17p5fxknRq90D1aNZrnOTrBPJo
25a49fce10ac11ec8871b07b25146e9e,DA100003954,1,oR17p5fxknRq90D1aNZrnOTrBPJo
295a0bef10ac11ec8871b07b25146e9e,ZH20246280,1,oR17p5VDte2hF8JfUIslHa3GToK0
e1d67dae10a911ec8871b07b25146e9e,ZH20246826,1,oR17p5VDte2hF8JfUIslHa3GToK0
e1d67dae10a911ec8871b07b25146e9e,ZH20247278,1,oR17p5VDte2hF8JfUIslHa3GToK0
e1d67dae10a911ec8871b07b25146e9e,ZH20243947,1,oR17p5VDte2hF8JfUIslHa3GToK0
e1d67dae10a911ec8871b07b25146e9e,ZH20244065,1,oR17p5VDte2hF8JfUIslHa3GToK0
e1d67dae10a911ec8871b07b25146e9e,ZH20247270,1,oR17p5VDte2hF8JfUIslHa3GToK0
8140805610a811ec8871b07b25146e9e,DA100004444,1,oR17p5eD4X3F2UVubyDcwrB58GcA
6692e63810ab11ec8871b07b25146e9e,DA100004482,1,oR17p5SxqY_Fuo9iHAB16zyhj_y8
8140805610a811ec8871b07b25146e9e,DA100004426,1,oR17p5eD4X3F2UVubyDcwrB58GcA
6ed5b43e10cb11ec8216b07b25146e9e,ZH20247270,1,oR17p5fbHF_dnqUY4QY1xGVeYV18
13aa691d10ac11ec8871b07b25146e9e,DA100004444,1,oR17p5fHg2EqBoCcd806ZocqoNN4
1540311f10ca11ec8216b07b25146e9e,DA100004426,1,oR17p5YDf56BzwLShozwusMjtIGw
6ed5b43e10cb11ec8216b07b25146e9e,ZH20246925,1,oR17p5fbHF_dnqUY4QY1xGVeYV18
6ed5b43e10cb11ec8216b07b25146e9e,ZH20246657,1,oR17p5fbHF_dnqUY4QY1xGVeYV18
6ed5b43e10cb11ec8216b07b25146e9e,ZH20246946,1,oR17p5fbHF_dnqUY4QY1xGVeYV18
73f98fae10a811ec8871b07b25146e9e,DA100004482,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
13aa691d10ac11ec8871b07b25146e9e,DA100004466,1,oR17p5fHg2EqBoCcd806ZocqoNN4
4de79ef210a911ec8871b07b25146e9e,XH000452,1,oR17p5di7AixZhgdw8qR19g-qfBc
13aa691d10ac11ec8871b07b25146e9e,DA100004424,1,oR17p5fHg2EqBoCcd806ZocqoNN4
73f98fae10a811ec8871b07b25146e9e,DA100004224,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
59111a5d10a811ec8871b07b25146e9e,DA100004466,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
59111a5d10a811ec8871b07b25146e9e,DA100004444,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
59111a5d10a811ec8871b07b25146e9e,DA100004482,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
92df012010cb11ec8216b07b25146e9e,DA100003886,1,oR17p5fxknRq90D1aNZrnOTrBPJo
d354abaf10a911ec8871b07b25146e9e,XH000458,1,oR17p5fjL9LS3NFzVKl6y06xPasQ
6afb2afe10ab11ec8871b07b25146e9e,ZH20244450,1,oR17p5Y3lfmVid4ek1vsCTn5lyqA
d354abaf10a911ec8871b07b25146e9e,ZH20247278,1,oR17p5fjL9LS3NFzVKl6y06xPasQ
538c8cc610a811ec8871b07b25146e9e,ZH20247105,1,oR17p5SGXc8WkccuPlZfs3IvRjWE
84c0368010ab11ec8871b07b25146e9e,ZH20247109,1,oR17p5dhHGUM9Ct6LHncePjINSr0
9638c87f10ab11ec8871b07b25146e9e,DA100004064,1,oR17p5Rdj8T_MgJQY_JJaGQ5ZWqQ
29bd3a0710a811ec8871b07b25146e9e,ZH20245187,1,oR17p5Tz05IGXn0ZUkRqDKbyjUqc
6392e9b510cb11ec8216b07b25146e9e,DA100004432,1,oR17p5fngbfhMzIFVo6ThGy-UMXg
5ff61f3610cb11ec8216b07b25146e9e,ZH20247205,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
5ff61f3610cb11ec8216b07b25146e9e,ZH20247100,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20245187,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20246280,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b3ea457210c111ec8216b07b25146e9e,DA100004426,1,oR17p5QOe5MnVamaADtoLgC5hEiA
0ade0ebe10a811ec8871b07b25146e9e,XH000517,1,oR17p5WXncgpfjr0ior2XC6rfPDM
1e36049810a911ec8871b07b25146e9e,ZK000738,1,oR17p5QOe5MnVamaADtoLgC5hEiA
5550f37710aa11ec8871b07b25146e9e,ZK000738,1,oR17p5QOe5MnVamaADtoLgC5hEiA
86ce809110a911ec8871b07b25146e9e,DA100004168,1,oR17p5WXncgpfjr0ior2XC6rfPDM
4e146dba10a811ec8871b07b25146e9e,DA100003758,1,oR17p5QOe5MnVamaADtoLgC5hEiA
b3ea457210c111ec8216b07b25146e9e,DA100003612,1,oR17p5QOe5MnVamaADtoLgC5hEiA
0ade0ebe10a811ec8871b07b25146e9e,DA100004424,1,oR17p5WXncgpfjr0ior2XC6rfPDM
b3ea457210c111ec8216b07b25146e9e,DA100004064,1,oR17p5QOe5MnVamaADtoLgC5hEiA
dd8b2d5610ab11ec8871b07b25146e9e,DA100004444,1,oR17p5Qp9LYcQZLT7SRe03stcX4Y
dd8b2d5610ab11ec8871b07b25146e9e,DA100004466,1,oR17p5Qp9LYcQZLT7SRe03stcX4Y
73f98fae10a811ec8871b07b25146e9e,DA100004064,1,oR17p5ZvEgG9DK8skLGRTjTA3jzQ
206a9de410a911ec8871b07b25146e9e,DA100004444,1,oR17p5Qp9LYcQZLT7SRe03stcX4Y
206a9de410a911ec8871b07b25146e9e,DA100004064,1,oR17p5Qp9LYcQZLT7SRe03stcX4Y
e07b779510ab11ec8871b07b25146e9e,DA100004466,1,oR17p5Qp9LYcQZLT7SRe03stcX4Y
b5a778de10a811ec8871b07b25146e9e,ZH20246723,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,XH000367,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20247205,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
5ff61f3610cb11ec8216b07b25146e9e,ZH20244450,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20247278,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20244450,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,DA100003598,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
b5a778de10a811ec8871b07b25146e9e,ZH20247043,1,oR17p5SGMw9CUqmH5c8bevyqw4Hk
2a00070d10a911ec8871b07b25146e9e,DA100004064,1,oR17p5cH5Cb-uzOuUfyLDTGYO5LI
ce94601310ab11ec8871b07b25146e9e,DA100003304,1,oR17p5cH5Cb-uzOuUfyLDTGYO5LI
